Idp,Vel:0,Vel:1,Vel:2,Rhop,Type,Mk,Points:0,Points:1,Points:2
2846,0,0,0,1000.1,3,1,-0.42,0,0.095
2847,0,0,0,1000,3,1,-0.42,0,0.0975
2848,0,0,0,1002.5,3,1,-0.4175,0,0.0025
2849,0,0,0,1002.4,3,1,-0.4175,0,0.005
2850,0,0,0,1002.4,3,1,-0.4175,0,0.0075
2851,0,0,0,1002.3,3,1,-0.4175,0,0.01
2852,0,0,0,1002.2,3,1,-0.4175,0,0.0125
2853,0,0,0,1002.2,3,1,-0.4175,0,0.015
2854,0,0,0,1002.1,3,1,-0.4175,0,0.0175
2855,0,0,0,1002,3,1,-0.4175,0,0.02
2856,0,0,0,1002,3,1,-0.4175,0,0.0225
2857,0,0,0,1001.9,3,1,-0.4175,0,0.025
2858,0,0,0,1001.8,3,1,-0.4175,0,0.0275
2859,0,0,0,1001.8,3,1,-0.4175,0,0.03
2860,0,0,0,1001.7,3,1,-0.4175,0,0.0325
2861,0,0,0,1001.6,3,1,-0.4175,0,0.035
2862,0,0,0,1001.6,3,1,-0.4175,0,0.0375
2863,0,0,0,1001.5,3,1,-0.4175,0,0.04
2864,0,0,0,1001.4,3,1,-0.4175,0,0.0425
2865,0,0,0,1001.4,3,1,-0.4175,0,0.045
2866,0,0,0,1001.3,3,1,-0.4175,0,0.0475
2867,0,0,0,1001.2,3,1,-0.4175,0,0.05
2868,0,0,0,1001.2,3,1,-0.4175,0,0.0525
2869,0,0,0,1001.1,3,1,-0.4175,0,0.055
2870,0,0,0,1001,3,1,-0.4175,0,0.0575
2871,0,0,0,1001,3,1,-0.4175,0,0.06
2872,0,0,0,1000.9,3,1,-0.4175,0,0.0625
2873,0,0,0,1000.9,3,1,-0.4175,0,0.065
2874,0,0,0,1000.8,3,1,-0.4175,0,0.0675
2875,0,0,0,1000.7,3,1,-0.4175,0,0.07
2876,0,0,0,1000.7,3,1,-0.4175,0,0.0725
2877,0,0,0,1000.6,3,1,-0.4175,0,0.075
2878,0,0,0,1000.5,3,1,-0.4175,0,0.0775
2879,0,0,0,1000.5,3,1,-0.4175,0,0.08
2880,0,0,0,1000.4,3,1,-0.4175,0,0.0825
2881,0,0,0,1000.3,3,1,-0.4175,0,0.085
2882,0,0,0,1000.3,3,1,-0.4175,0,0.0875
2883,0,0,0,1000.2,3,1,-0.4175,0,0.09
2884,0,0,0,1000.1,3,1,-0.4175,0,0.0925
2885,0,0,0,1000.1,3,1,-0.4175,0,0.095
2886,0,0,0,1000,3,1,-0.4175,0,0.0975
2887,0,0,0,1002.5,3,1,-0.415,0,0.0025
2888,0,0,0,1002.4,3,1,-0.415,0,0.005
2889,0,0,0,1002.4,3,1,-0.415,0,0.0075
2890,0,0,0,1002.3,3,1,-0.415,0,0.01
2891,0,0,0,1002.2,3,1,-0.415,0,0.0125
2892,0,0,0,1002.2,3,1,-0.415,0,0.015
2893,0,0,0,1002.1,3,1,-0.415,0,0.0175
2894,0,0,0,1002,3,1,-0.415,0,0.02
2895,0,0,0,1002,3,1,-0.415,0,0.0225
2896,0,0,0,1001.9,3,1,-0.415,0,0.025
2897,0,0,0,1001.8,3,1,-0.415,0,0.0275
2898,0,0,0,1001.8,3,1,-0.415,0,0.03
2899,0,0,0,1001.7,3,1,-0.415,0,0.0325
2900,0,0,0,1001.6,3,1,-0.415,0,0.035
2901,0,0,0,1001.6,3,1,-0.415,0,0.0375
2902,0,0,0,1001.5,3,1,-0.415,0,0.04
2903,0,0,0,1001.4,3,1,-0.415,0,0.0425
2904,0,0,0,1001.4,3,1,-0.415,0,0.045
2905,0,0,0,1001.3,3,1,-0.415,0,0.0475
2906,0,0,0,1001.2,3,1,-0.415,0,0.05
2907,0,0,0,1001.2,3,1,-0.415,0,0.0525
2908,0,0,0,1001.1,3,1,-0.415,0,0.055
2909,0,0,0,1001,3,1,-0.415,0,0.0575
2910,0,0,0,1001,3,1,-0.415,0,0.06
2911,0,0,0,1000.9,3,1,-0.415,0,0.0625
2912,0,0,0,1000.9,3,1,-0.415,0,0.065
2913,0,0,0,1000.8,3,1,-0.415,0,0.0675
2914,0,0,0,1000.7,3,1,-0.415,0,0.07
2915,0,0,0,1000.7,3,1,-0.415,0,0.0725
2916,0,0,0,1000.6,3,1,-0.415,0,0.075
2917,0,0,0,1000.5,3,1,-0.415,0,0.0775
2918,0,0,0,1000.5,3,1,-0.415,0,0.08
2919,0,0,0,1000.4,3,1,-0.415,0,0.0825
2920,0,0,0,1000.3,3,1,-0.415,0,0.085
2921,0,0,0,1000.3,3,1,-0.415,0,0.0875
2922,0,0,0,1000.2,3,1,-0.415,0,0.09
2923,0,0,0,1000.1,3,1,-0.415,0,0.0925
2924,0,0,0,1000.1,3,1,-0.415,0,0.095
2925,0,0,0,1000,3,1,-0.415,0,0.0975
2926,0,0,0,1002.5,3,1,-0.4125,0,0.0025
2927,0,0,0,1002.4,3,1,-0.4125,0,0.005
2928,0,0,0,1002.4,3,1,-0.4125,0,0.0075
2929,0,0,0,1002.3,3,1,-0.4125,0,0.01
2930,0,0,0,1002.2,3,1,-0.4125,0,0.0125
2931,0,0,0,1002.2,3,1,-0.4125,0,0.015
2932,0,0,0,1002.1,3,1,-0.4125,0,0.0175
2933,0,0,0,1002,3,1,-0.4125,0,0.02
2934,0,0,0,1002,3,1,-0.4125,0,0.0225
2935,0,0,0,1001.9,3,1,-0.4125,0,0.025
2936,0,0,0,1001.8,3,1,-0.4125,0,0.0275
2937,0,0,0,1001.8,3,1,-0.4125,0,0.03
2938,0,0,0,1001.7,3,1,-0.4125,0,0.0325
2939,0,0,0,1001.6,3,1,-0.4125,0,0.035
2940,0,0,0,1001.6,3,1,-0.4125,0,0.0375
2941,0,0,0,1001.5,3,1,-0.4125,0,0.04
2942,0,0,0,1001.4,3,1,-0.4125,0,0.0425
2943,0,0,0,1001.4,3,1,-0.4125,0,0.045
2944,0,0,0,1001.3,3,1,-0.4125,0,0.0475
2945,0,0,0,1001.2,3,1,-0.4125,0,0.05
2946,0,0,0,1001.2,3,1,-0.4125,0,0.0525
2947,0,0,0,1001.1,3,1,-0.4125,0,0.055
2948,0,0,0,1001,3,1,-0.4125,0,0.0575
2949,0,0,0,1001,3,1,-0.4125,0,0.06
2950,0,0,0,1000.9,3,1,-0.4125,0,0.0625
2951,0,0,0,1000.9,3,1,-0.4125,0,0.065
2952,0,0,0,1000.8,3,1,-0.4125,0,0.0675
2953,0,0,0,1000.7,3,1,-0.4125,0,0.07
2954,0,0,0,1000.7,3,1,-0.4125,0,0.0725
2955,0,0,0,1000.6,3,1,-0.4125,0,0.075
2956,0,0,0,1000.5,3,1,-0.4125,0,0.0775
2957,0,0,0,1000.5,3,1,-0.4125,0,0.08
2958,0,0,0,1000.4,3,1,-0.4125,0,0.0825
2959,0,0,0,1000.3,3,1,-0.4125,0,0.085
2960,0,0,0,1000.3,3,1,-0.4125,0,0.0875
2961,0,0,0,1000.2,3,1,-0.4125,0,0.09
2962,0,0,0,1000.1,3,1,-0.4125,0,0.0925
2963,0,0,0,1000.1,3,1,-0.4125,0,0.095
2964,0,0,0,1000,3,1,-0.4125,0,0.0975
2965,0,0,0,1002.5,3,1,-0.41,0,0.0025
2966,0,0,0,1002.4,3,1,-0.41,0,0.005
2967,0,0,0,1002.4,3,1,-0.41,0,0.0075
2968,0,0,0,1002.3,3,1,-0.41,0,0.01
2969,0,0,0,1002.2,3,1,-0.41,0,0.0125
2970,0,0,0,1002.2,3,1,-0.41,0,0.015
2971,0,0,0,1002.1,3,1,-0.41,0,0.0175
2972,0,0,0,1002,3,1,-0.41,0,0.02
2973,0,0,0,1002,3,1,-0.41,0,0.0225
2974,0,0,0,1001.9,3,1,-0.41,0,0.025
2975,0,0,0,1001.8,3,1,-0.41,0,0.0275
2976,0,0,0,1001.8,3,1,-0.41,0,0.03
2977,0,0,0,1001.7,3,1,-0.41,0,0.0325
2978,0,0,0,1001.6,3,1,-0.41,0,0.035
2979,0,0,0,1001.6,3,1,-0.41,0,0.0375
2980,0,0,0,1001.5,3,1,-0.41,0,0.04
2981,0,0,0,1001.4,3,1,-0.41,0,0.0425
2982,0,0,0,1001.4,3,1,-0.41,0,0.045
2983,0,0,0,1001.3,3,1,-0.41,0,0.0475
2984,0,0,0,1001.2,3,1,-0.41,0,0.05
2985,0,0,0,1001.2,3,1,-0.41,0,0.0525
2986,0,0,0,1001.1,3,1,-0.41,0,0.055
2987,0,0,0,1001,3,1,-0.41,0,0.0575
2988,0,0,0,1001,3,1,-0.41,0,0.06
2989,0,0,0,1000.9,3,1,-0.41,0,0.0625
2990,0,0,0,1000.9,3,1,-0.41,0,0.065
2991,0,0,0,1000.8,3,1,-0.41,0,0.0675
2992,0,0,0,1000.7,3,1,-0.41,0,0.07
2993,0,0,0,1000.7,3,1,-0.41,0,0.0725
2994,0,0,0,1000.6,3,1,-0.41,0,0.075
2995,0,0,0,1000.5,3,1,-0.41,0,0.0775
2996,0,0,0,1000.5,3,1,-0.41,0,0.08
2997,0,0,0,1000.4,3,1,-0.41,0,0.0825
2998,0,0,0,1000.3,3,1,-0.41,0,0.085
2999,0,0,0,1000.3,3,1,-0.41,0,0.0875
3000,0,0,0,1000.2,3,1,-0.41,0,0.09
3001,0,0,0,1000.1,3,1,-0.41,0,0.0925
3002,0,0,0,1000.1,3,1,-0.41,0,0.095
3003,0,0,0,1000,3,1,-0.41,0,0.0975
3004,0,0,0,1002.5,3,1,-0.4075,0,0.0025
3005,0,0,0,1002.4,3,1,-0.4075,0,0.005
3006,0,0,0,1002.4,3,1,-0.4075,0,0.0075
3007,0,0,0,1002.3,3,1,-0.4075,0,0.01
3008,0,0,0,1002.2,3,1,-0.4075,0,0.0125
3009,0,0,0,1002.2,3,1,-0.4075,0,0.015
3010,0,0,0,1002.1,3,1,-0.4075,0,0.0175
3011,0,0,0,1002,3,1,-0.4075,0,0.02
3012,0,0,0,1002,3,1,-0.4075,0,0.0225
3013,0,0,0,1001.9,3,1,-0.4075,0,0.025
3014,0,0,0,1001.8,3,1,-0.4075,0,0.0275
3015,0,0,0,1001.8,3,1,-0.4075,0,0.03
3016,0,0,0,1001.7,3,1,-0.4075,0,0.0325
3017,0,0,0,1001.6,3,1,-0.4075,0,0.035
3018,0,0,0,1001.6,3,1,-0.4075,0,0.0375
3019,0,0,0,1001.5,3,1,-0.4075,0,0.04
3020,0,0,0,1001.4,3,1,-0.4075,0,0.0425
3021,0,0,0,1001.4,3,1,-0.4075,0,0.045
3022,0,0,0,1001.3,3,1,-0.4075,0,0.0475
3023,0,0,0,1001.2,3,1,-0.4075,0,0.05
3024,0,0,0,1001.2,3,1,-0.4075,0,0.0525
3025,0,0,0,1001.1,3,1,-0.4075,0,0.055
3026,0,0,0,1001,3,1,-0.4075,0,0.0575
3027,0,0,0,1001,3,1,-0.4075,0,0.06
3028,0,0,0,1000.9,3,1,-0.4075,0,0.0625
3029,0,0,0,1000.9,3,1,-0.4075,0,0.065
3030,0,0,0,1000.8,3,1,-0.4075,0,0.0675
3031,0,0,0,1000.7,3,1,-0.4075,0,0.07
3032,0,0,0,1000.7,3,1,-0.4075,0,0.0725
3033,0,0,0,1000.6,3,1,-0.4075,0,0.075
3034,0,0,0,1000.5,3,1,-0.4075,0,0.0775
3035,0,0,0,1000.5,3,1,-0.4075,0,0.08
3036,0,0,0,1000.4,3,1,-0.4075,0,0.0825
3037,0,0,0,1000.3,3,1,-0.4075,0,0.085
3038,0,0,0,1000.3,3,1,-0.4075,0,0.0875
3039,0,0,0,1000.2,3,1,-0.4075,0,0.09
3040,0,0,0,1000.1,3,1,-0.4075,0,0.0925
3041,0,0,0,1000.1,3,1,-0.4075,0,0.095
3042,0,0,0,1000,3,1,-0.4075,0,0.0975
3043,0,0,0,1002.5,3,1,-0.405,0,0.0025
3044,0,0,0,1002.4,3,1,-0.405,0,0.005
3045,0,0,0,1002.4,3,1,-0.405,0,0.0075
3046,0,0,0,1002.3,3,1,-0.405,0,0.01
3047,0,0,0,1002.2,3,1,-0.405,0,0.0125
3048,0,0,0,1002.2,3,1,-0.405,0,0.015
3049,0,0,0,1002.1,3,1,-0.405,0,0.0175
3050,0,0,0,1002,3,1,-0.405,0,0.02
3051,0,0,0,1002,3,1,-0.405,0,0.0225
3052,0,0,0,1001.9,3,1,-0.405,0,0.025
3053,0,0,0,1001.8,3,1,-0.405,0,0.0275
3054,0,0,0,1001.8,3,1,-0.405,0,0.03
3055,0,0,0,1001.7,3,1,-0.405,0,0.0325
3056,0,0,0,1001.6,3,1,-0.405,0,0.035
3057,0,0,0,1001.6,3,1,-0.405,0,0.0375
3058,0,0,0,1001.5,3,1,-0.405,0,0.04
3059,0,0,0,1001.4,3,1,-0.405,0,0.0425
3060,0,0,0,1001.4,3,1,-0.405,0,0.045
3061,0,0,0,1001.3,3,1,-0.405,0,0.0475
3062,0,0,0,1001.2,3,1,-0.405,0,0.05
3063,0,0,0,1001.2,3,1,-0.405,0,0.0525
3064,0,0,0,1001.1,3,1,-0.405,0,0.055
3065,0,0,0,1001,3,1,-0.405,0,0.0575
3066,0,0,0,1001,3,1,-0.405,0,0.06
3067,0,0,0,1000.9,3,1,-0.405,0,0.0625
3068,0,0,0,1000.9,3,1,-0.405,0,0.065
3069,0,0,0,1000.8,3,1,-0.405,0,0.0675
3070,0,0,0,1000.7,3,1,-0.405,0,0.07
3071,0,0,0,1000.7,3,1,-0.405,0,0.0725
3072,0,0,0,1000.6,3,1,-0.405,0,0.075
3073,0,0,0,1000.5,3,1,-0.405,0,0.0775
3074,0,0,0,1000.5,3,1,-0.405,0,0.08
3075,0,0,0,1000.4,3,1,-0.405,0,0.0825
3076,0,0,0,1000.3,3,1,-0.405,0,0.085
3077,0,0,0,1000.3,3,1,-0.405,0,0.0875
3078,0,0,0,1000.2,3,1,-0.405,0,0.09
3079,0,0,0,1000.1,3,1,-0.405,0,0.0925
3080,0,0,0,1000.1,3,1,-0.405,0,0.095
3081,0,0,0,1000,3,1,-0.405,0,0.0975
3082,0,0,0,1002.5,3,1,-0.4025,0,0.0025
3083,0,0,0,1002.4,3,1,-0.4025,0,0.005
3084,0,0,0,1002.4,3,1,-0.4025,0,0.0075
3085,0,0,0,1002.3,3,1,-0.4025,0,0.01
3086,0,0,0,1002.2,3,1,-0.4025,0,0.0125
3087,0,0,0,1002.2,3,1,-0.4025,0,0.015
3088,0,0,0,1002.1,3,1,-0.4025,0,0.0175
3089,0,0,0,1002,3,1,-0.4025,0,0.02
3090,0,0,0,1002,3,1,-0.4025,0,0.0225
3091,0,0,0,1001.9,3,1,-0.4025,0,0.025
3092,0,0,0,1001.8,3,1,-0.4025,0,0.0275
3093,0,0,0,1001.8,3,1,-0.4025,0,0.03
3094,0,0,0,1001.7,3,1,-0.4025,0,0.0325
3095,0,0,0,1001.6,3,1,-0.4025,0,0.035
3096,0,0,0,1001.6,3,1,-0.4025,0,0.0375
3097,0,0,0,1001.5,3,1,-0.4025,0,0.04
3098,0,0,0,1001.4,3,1,-0.4025,0,0.0425
3099,0,0,0,1001.4,3,1,-0.4025,0,0.045
3100,0,0,0,1001.3,3,1,-0.4025,0,0.0475
3101,0,0,0,1001.2,3,1,-0.4025,0,0.05
3102,0,0,0,1001.2,3,1,-0.4025,0,0.0525
3103,0,0,0,1001.1,3,1,-0.4025,0,0.055
3104,0,0,0,1001,3,1,-0.4025,0,0.0575
3105,0,0,0,1001,3,1,-0.4025,0,0.06
3106,0,0,0,1000.9,3,1,-0.4025,0,0.0625
3107,0,0,0,1000.9,3,1,-0.4025,0,0.065
3108,0,0,0,1000.8,3,1,-0.4025,0,0.0675
3109,0,0,0,1000.7,3,1,-0.4025,0,0.07
3110,0,0,0,1000.7,3,1,-0.4025,0,0.0725
3111,0,0,0,1000.6,3,1,-0.4025,0,0.075
3112,0,0,0,1000.5,3,1,-0.4025,0,0.0775
3113,0,0,0,1000.5,3,1,-0.4025,0,0.08
3114,0,0,0,1000.4,3,1,-0.4025,0,0.0825
3115,0,0,0,1000.3,3,1,-0.4025,0,0.085
3116,0,0,0,1000.3,3,1,-0.4025,0,0.0875
3117,0,0,0,1000.2,3,1,-0.4025,0,0.09
3118,0,0,0,1000.1,3,1,-0.4025,0,0.0925
3119,0,0,0,1000.1,3,1,-0.4025,0,0.095
3120,0,0,0,1000,3,1,-0.4025,0,0.0975
3121,0,0,0,1002.5,3,1,-0.4,0,0.0025
3122,0,0,0,1002.4,3,1,-0.4,0,0.005
3123,0,0,0,1002.4,3,1,-0.4,0,0.0075
3124,0,0,0,1002.3,3,1,-0.4,0,0.01
3125,0,0,0,1002.2,3,1,-0.4,0,0.0125
3126,0,0,0,1002.2,3,1,-0.4,0,0.015
3127,0,0,0,1002.1,3,1,-0.4,0,0.0175
3128,0,0,0,1002,3,1,-0.4,0,0.02
3129,0,0,0,1002,3,1,-0.4,0,0.0225
3130,0,0,0,1001.9,3,1,-0.4,0,0.025
3131,0,0,0,1001.8,3,1,-0.4,0,0.0275
3132,0,0,0,1001.8,3,1,-0.4,0,0.03
3133,0,0,0,1001.7,3,1,-0.4,0,0.0325
3134,0,0,0,1001.6,3,1,-0.4,0,0.035
3135,0,0,0,1001.6,3,1,-0.4,0,0.0375
3136,0,0,0,1001.5,3,1,-0.4,0,0.04
3137,0,0,0,1001.4,3,1,-0.4,0,0.0425
3138,0,0,0,1001.4,3,1,-0.4,0,0.045
3139,0,0,0,1001.3,3,1,-0.4,0,0.0475
3140,0,0,0,1001.2,3,1,-0.4,0,0.05
3141,0,0,0,1001.2,3,1,-0.4,0,0.0525
3142,0,0,0,1001.1,3,1,-0.4,0,0.055
3143,0,0,0,1001,3,1,-0.4,0,0.0575
3144,0,0,0,1001,3,1,-0.4,0,0.06
3145,0,0,0,1000.9,3,1,-0.4,0,0.0625
3146,0,0,0,1000.9,3,1,-0.4,0,0.065
3147,0,0,0,1000.8,3,1,-0.4,0,0.0675
3148,0,0,0,1000.7,3,1,-0.4,0,0.07
3149,0,0,0,1000.7,3,1,-0.4,0,0.0725
3150,0,0,0,1000.6,3,1,-0.4,0,0.075
3151,0,0,0,1000.5,3,1,-0.4,0,0.0775
3152,0,0,0,1000.5,3,1,-0.4,0,0.08
3153,0,0,0,1000.4,3,1,-0.4,0,0.0825
3154,0,0,0,1000.3,3,1,-0.4,0,0.085
3155,0,0,0,1000.3,3,1,-0.4,0,0.0875
3156,0,0,0,1000.2,3,1,-0.4,0,0.09
3157,0,0,0,1000.1,3,1,-0.4,0,0.0925
3158,0,0,0,1000.1,3,1,-0.4,0,0.095
3159,0,0,0,1000,3,1,-0.4,0,0.0975
3160,0,0,0,1002.5,3,1,-0.3975,0,0.0025
3161,0,0,0,1002.4,3,1,-0.3975,0,0.005
3162,0,0,0,1002.4,3,1,-0.3975,0,0.0075
3163,0,0,0,1002.3,3,1,-0.3975,0,0.01
3164,0,0,0,1002.2,3,1,-0.3975,0,0.0125
3165,0,0,0,1002.2,3,1,-0.3975,0,0.015
3166,0,0,0,1002.1,3,1,-0.3975,0,0.0175
3167,0,0,0,1002,3,1,-0.3975,0,0.02
3168,0,0,0,1002,3,1,-0.3975,0,0.0225
3169,0,0,0,1001.9,3,1,-0.3975,0,0.025
3170,0,0,0,1001.8,3,1,-0.3975,0,0.0275
3171,0,0,0,1001.8,3,1,-0.3975,0,0.03
3172,0,0,0,1001.7,3,1,-0.3975,0,0.0325
3173,0,0,0,1001.6,3,1,-0.3975,0,0.035
3174,0,0,0,1001.6,3,1,-0.3975,0,0.0375
3175,0,0,0,1001.5,3,1,-0.3975,0,0.04
3176,0,0,0,1001.4,3,1,-0.3975,0,0.0425
3177,0,0,0,1001.4,3,1,-0.3975,0,0.045
3178,0,0,0,1001.3,3,1,-0.3975,0,0.0475
3179,0,0,0,1001.2,3,1,-0.3975,0,0.05
3180,0,0,0,1001.2,3,1,-0.3975,0,0.0525
3181,0,0,0,1001.1,3,1,-0.3975,0,0.055
3182,0,0,0,1001,3,1,-0.3975,0,0.0575
3183,0,0,0,1001,3,1,-0.3975,0,0.06
3184,0,0,0,1000.9,3,1,-0.3975,0,0.0625
3185,0,0,0,1000.9,3,1,-0.3975,0,0.065
3186,0,0,0,1000.8,3,1,-0.3975,0,0.0675
3187,0,0,0,1000.7,3,1,-0.3975,0,0.07
3188,0,0,0,1000.7,3,1,-0.3975,0,0.0725
3189,0,0,0,1000.6,3,1,-0.3975,0,0.075
3190,0,0,0,1000.5,3,1,-0.3975,0,0.0775
3191,0,0,0,1000.5,3,1,-0.3975,0,0.08
3192,0,0,0,1000.4,3,1,-0.3975,0,0.0825
3193,0,0,0,1000.3,3,1,-0.3975,0,0.085
3194,0,0,0,1000.3,3,1,-0.3975,0,0.0875
3195,0,0,0,1000.2,3,1,-0.3975,0,0.09
3196,0,0,0,1000.1,3,1,-0.3975,0,0.0925
3197,0,0,0,1000.1,3,1,-0.3975,0,0.095
3198,0,0,0,1000,3,1,-0.3975,0,0.0975
3199,0,0,0,1002.5,3,1,-0.395,0,0.0025
3200,0,0,0,1002.4,3,1,-0.395,0,0.005
3201,0,0,0,1002.4,3,1,-0.395,0,0.0075
3202,0,0,0,1002.3,3,1,-0.395,0,0.01
3203,0,0,0,1002.2,3,1,-0.395,0,0.0125
3204,0,0,0,1002.2,3,1,-0.395,0,0.015
3205,0,0,0,1002.1,3,1,-0.395,0,0.0175
3206,0,0,0,1002,3,1,-0.395,0,0.02
3207,0,0,0,1002,3,1,-0.395,0,0.0225
3208,0,0,0,1001.9,3,1,-0.395,0,0.025
3209,0,0,0,1001.8,3,1,-0.395,0,0.0275
3210,0,0,0,1001.8,3,1,-0.395,0,0.03
3211,0,0,0,1001.7,3,1,-0.395,0,0.0325
3212,0,0,0,1001.6,3,1,-0.395,0,0.035
3213,0,0,0,1001.6,3,1,-0.395,0,0.0375
3214,0,0,0,1001.5,3,1,-0.395,0,0.04
3215,0,0,0,1001.4,3,1,-0.395,0,0.0425
3216,0,0,0,1001.4,3,1,-0.395,0,0.045
3217,0,0,0,1001.3,3,1,-0.395,0,0.0475
3218,0,0,0,1001.2,3,1,-0.395,0,0.05
3219,0,0,0,1001.2,3,1,-0.395,0,0.0525
3220,0,0,0,1001.1,3,1,-0.395,0,0.055
3221,0,0,0,1001,3,1,-0.395,0,0.0575
3222,0,0,0,1001,3,1,-0.395,0,0.06
3223,0,0,0,1000.9,3,1,-0.395,0,0.0625
3224,0,0,0,1000.9,3,1,-0.395,0,0.065
3225,0,0,0,1000.8,3,1,-0.395,0,0.0675
3226,0,0,0,1000.7,3,1,-0.395,0,0.07
3227,0,0,0,1000.7,3,1,-0.395,0,0.0725
3228,0,0,0,1000.6,3,1,-0.395,0,0.075
3229,0,0,0,1000.5,3,1,-0.395,0,0.0775
3230,0,0,0,1000.5,3,1,-0.395,0,0.08
3231,0,0,0,1000.4,3,1,-0.395,0,0.0825
3232,0,0,0,1000.3,3,1,-0.395,0,0.085
3233,0,0,0,1000.3,3,1,-0.395,0,0.0875
3234,0,0,0,1000.2,3,1,-0.395,0,0.09
3235,0,0,0,1000.1,3,1,-0.395,0,0.0925
3236,0,0,0,1000.1,3,1,-0.395,0,0.095
3237,0,0,0,1000,3,1,-0.395,0,0.0975
3238,0,0,0,1002.5,3,1,-0.3925,0,0.0025
3239,0,0,0,1002.4,3,1,-0.3925,0,0.005
3240,0,0,0,1002.4,3,1,-0.3925,0,0.0075
3241,0,0,0,1002.3,3,1,-0.3925,0,0.01
3242,0,0,0,1002.2,3,1,-0.3925,0,0.0125
3243,0,0,0,1002.2,3,1,-0.3925,0,0.015
3244,0,0,0,1002.1,3,1,-0.3925,0,0.0175
3245,0,0,0,1002,3,1,-0.3925,0,0.02
3246,0,0,0,1002,3,1,-0.3925,0,0.0225
3247,0,0,0,1001.9,3,1,-0.3925,0,0.025
3248,0,0,0,1001.8,3,1,-0.3925,0,0.0275
3249,0,0,0,1001.8,3,1,-0.3925,0,0.03
3250,0,0,0,1001.7,3,1,-0.3925,0,0.0325
3251,0,0,0,1001.6,3,1,-0.3925,0,0.035
3252,0,0,0,1001.6,3,1,-0.3925,0,0.0375
3253,0,0,0,1001.5,3,1,-0.3925,0,0.04
3254,0,0,0,1001.4,3,1,-0.3925,0,0.0425
3255,0,0,0,1001.4,3,1,-0.3925,0,0.045
3256,0,0,0,1001.3,3,1,-0.3925,0,0.0475
3257,0,0,0,1001.2,3,1,-0.3925,0,0.05
3258,0,0,0,1001.2,3,1,-0.3925,0,0.0525
3259,0,0,0,1001.1,3,1,-0.3925,0,0.055
3260,0,0,0,1001,3,1,-0.3925,0,0.0575
3261,0,0,0,1001,3,1,-0.3925,0,0.06
3262,0,0,0,1000.9,3,1,-0.3925,0,0.0625
3263,0,0,0,1000.9,3,1,-0.3925,0,0.065
3264,0,0,0,1000.8,3,1,-0.3925,0,0.0675
3265,0,0,0,1000.7,3,1,-0.3925,0,0.07
3266,0,0,0,1000.7,3,1,-0.3925,0,0.0725
3267,0,0,0,1000.6,3,1,-0.3925,0,0.075
3268,0,0,0,1000.5,3,1,-0.3925,0,0.0775
3269,0,0,0,1000.5,3,1,-0.3925,0,0.08
3270,0,0,0,1000.4,3,1,-0.3925,0,0.0825
3271,0,0,0,1000.3,3,1,-0.3925,0,0.085
3272,0,0,0,1000.3,3,1,-0.3925,0,0.0875
3273,0,0,0,1000.2,3,1,-0.3925,0,0.09
3274,0,0,0,1000.1,3,1,-0.3925,0,0.0925
3275,0,0,0,1000.1,3,1,-0.3925,0,0.095
3276,0,0,0,1000,3,1,-0.3925,0,0.0975
3277,0,0,0,1002.5,3,1,-0.39,0,0.0025
3278,0,0,0,1002.4,3,1,-0.39,0,0.005
3279,0,0,0,1002.4,3,1,-0.39,0,0.0075
3280,0,0,0,1002.3,3,1,-0.39,0,0.01
3281,0,0,0,1002.2,3,1,-0.39,0,0.0125
3282,0,0,0,1002.2,3,1,-0.39,0,0.015
3283,0,0,0,1002.1,3,1,-0.39,0,0.0175
3284,0,0,0,1002,3,1,-0.39,0,0.02
3285,0,0,0,1002,3,1,-0.39,0,0.0225
3286,0,0,0,1001.9,3,1,-0.39,0,0.025
3287,0,0,0,1001.8,3,1,-0.39,0,0.0275
3288,0,0,0,1001.8,3,1,-0.39,0,0.03
3289,0,0,0,1001.7,3,1,-0.39,0,0.0325
3290,0,0,0,1001.6,3,1,-0.39,0,0.035
3291,0,0,0,1001.6,3,1,-0.39,0,0.0375
3292,0,0,0,1001.5,3,1,-0.39,0,0.04
3293,0,0,0,1001.4,3,1,-0.39,0,0.0425
3294,0,0,0,1001.4,3,1,-0.39,0,0.045
3295,0,0,0,1001.3,3,1,-0.39,0,0.0475
3296,0,0,0,1001.2,3,1,-0.39,0,0.05
3297,0,0,0,1001.2,3,1,-0.39,0,0.0525
3298,0,0,0,1001.1,3,1,-0.39,0,0.055
3299,0,0,0,1001,3,1,-0.39,0,0.0575
3300,0,0,0,1001,3,1,-0.39,0,0.06
3301,0,0,0,1000.9,3,1,-0.39,0,0.0625
3302,0,0,0,1000.9,3,1,-0.39,0,0.065
3303,0,0,0,1000.8,3,1,-0.39,0,0.0675
3304,0,0,0,1000.7,3,1,-0.39,0,0.07
3305,0,0,0,1000.7,3,1,-0.39,0,0.0725
3306,0,0,0,1000.6,3,1,-0.39,0,0.075
3307,0,0,0,1000.5,3,1,-0.39,0,0.0775
3308,0,0,0,1000.5,3,1,-0.39,0,0.08
3309,0,0,0,1000.4,3,1,-0.39,0,0.0825
3310,0,0,0,1000.3,3,1,-0.39,0,0.085
3311,0,0,0,1000.3,3,1,-0.39,0,0.0875
3312,0,0,0,1000.2,3,1,-0.39,0,0.09
3313,0,0,0,1000.1,3,1,-0.39,0,0.0925
